locus	sample	rep	mlength	MAPQ	mapped_origin	chrom	start	end	FLAG	QNAME
SCA8	WGSrpt_20	10	150	44	ok	chr13	70713557	70713706	83	ST-E00152:258:H7F3MALXX:7:1113:4462:39844
SCA8	WGSrpt_20	40	149	44	ok	chr13	70713440	70713609	147	ST-E00152:258:H7F3MALXX:7:1216:24556:11646
SCA8	WGSrpt_20	52	150	44	ok	chr13	70713451	70713606	147	ST-E00152:258:H7F3MALXX:7:1107:30107:24919
SCA8	WGSrpt_20	52	149	44	ok	chr13	70713456	70713607	83	ST-E00152:258:H7F3MALXX:7:1102:23947:30773
SCA8	WGSrpt_20	34	150	44	ok	chr13	70713455	70713625	99	ST-E00152:258:H7F3MALXX:7:1216:27976:10820
SCA8	WGSrpt_20	52	150	44	ok	chr13	70713459	70713611	99	ST-E00152:258:H7F3MALXX:7:1206:16711:35924
SCA8	WGSrpt_20	43	150	54	ok	chr13	70713384	70713536	99	ST-E00152:258:H7F3MALXX:7:1110:19532:25095
SCA8	WGSrpt_20	10	149	44	ok	chr13	70713557	70713705	83	ST-E00152:258:H7F3MALXX:7:1220:2676:7110
SCA8	WGSrpt_20	40	149	44	ok	chr13	70713433	70713602	83	ST-E00152:258:H7F3MALXX:7:2218:30502:47720
SCA8	WGSrpt_20	55	150	44	ok	chr13	70713449	70713601	163	ST-E00152:258:H7F3MALXX:7:1201:12012:16076
SCA8	WGSrpt_20	52	150	18	ok	chr13	70713476	70713624	147	ST-E00152:258:H7F3MALXX:7:2223:6126:31898
SCA8	WGSrpt_20	39	150	44	ok	chr13	70713471	70713641	83	ST-E00152:258:H7F3MALXX:7:2119:9465:70592
SCA8	WGSrpt_12	57	149	44	ok	chr13	70713428	70713579	99	ST-E00110:326:HCJHTALXX:1:1109:22627:38508
SCA8	WGSrpt_12	20	150	44	ok	chr13	70713547	70713696	163	ST-E00110:326:HCJHTALXX:1:2215:28777:32953
SCA8	WGSrpt_12	43	150	44	ok	chr13	70713381	70713530	163	ST-E00110:326:HCJHTALXX:1:1111:12672:65037
SCA8	WGSrpt_12	46	148	44	ok	chr13	70713389	70713536	83	ST-E00110:326:HCJHTALXX:1:1108:13727:56422
SCA8	WGSrpt_12	52	150	44	ok	chr13	70713461	70713613	99	ST-E00110:326:HCJHTALXX:2:2115:12408:24532
SCA8	WGSrpt_12	52	150	44	ok	chr13	70713465	70713620	83	ST-E00110:326:HCJHTALXX:1:1115:7862:46859
SCA8	WGSrpt_12	43	148	21	ok	chr13	70713524	70713671	83	ST-E00110:326:HCJHTALXX:2:2209:12449:69678
SCA8	WGSrpt_12	66	149	44	ok	chr13	70713409	70713557	147	ST-E00110:326:HCJHTALXX:2:1107:17279:64685
SCA8	WGSrpt_12	42	150	44	ok	chr13	70713525	70713674	99	ST-E00110:326:HCJHTALXX:1:2103:4594:19082
SCA8	WGSrpt_12	40	150	39	ok	chr13	70713425	70713595	147	ST-E00110:326:HCJHTALXX:1:2217:25215:60290
SCA8	WGSrpt_12	53	150	44	ok	chr13	70713461	70713611	163	ST-E00110:326:HCJHTALXX:2:1222:26991:8025
SCA8	WGSrpt_12	42	148	44	ok	chr13	70713385	70713532	83	ST-E00110:326:HCJHTALXX:1:2219:5193:43923
SCA8	WGSrpt_12	34	150	44	ok	chr13	70713464	70713634	83	ST-E00110:326:HCJHTALXX:2:2220:29975:60308
SCA8	WGSrpt_12	14	150	44	ok	chr13	70713553	70713702	163	ST-E00110:326:HCJHTALXX:2:2108:13717:11681
SCA8	WGSrpt_12	62	150	44	ok	chr13	70713401	70713550	147	ST-E00110:326:HCJHTALXX:2:2221:5254:4016
SCA8	WGSrpt_12	13	150	41	ok	chr13	70713566	70713707	163	ST-E00110:326:HCJHTALXX:2:1212:21816:41427
SCA8	WGSrpt_12	8	150	44	ok	chr13	70713561	70713710	99	ST-E00110:326:HCJHTALXX:1:2123:11708:14635
SCA8	WGSrpt_12	55	150	44	ok	chr13	70713448	70713600	99	ST-E00110:326:HCJHTALXX:2:1224:9881:62628
SCA8	WGSrpt_12	40	150	44	ok	chr13	70713426	70713599	83	ST-E00110:326:HCJHTALXX:1:1114:7314:17641
SCA8	WGSrpt_12	55	150	18	ok	chr13	70713472	70713624	83	ST-E00110:326:HCJHTALXX:1:2117:14265:45365
SCA8	WGSrpt_12	51	150	44	ok	chr13	70713392	70713541	163	ST-E00110:326:HCJHTALXX:2:1217:29183:10169
SCA8	WGSrpt_12	58	149	44	ok	chr13	70713433	70713584	83	ST-E00110:326:HCJHTALXX:2:2214:32004:7814
SCA8	WGSrpt_12	8	150	44	ok	chr13	70713560	70713709	83	ST-E00110:326:HCJHTALXX:1:1220:22414:8253
SCA8	WGSrpt_12	58	150	44	ok	chr13	70713429	70713581	99	ST-E00110:326:HCJHTALXX:2:1124:31477:40126
SCA8	WGSrpt_12	44	149	44	ok	chr13	70713415	70713540	163	ST-E00110:326:HCJHTALXX:2:1101:8217:63542
SCA8	WGSrpt_12	32	150	44	ok	chr13	70713367	70713514	147	ST-E00110:326:HCJHTALXX:2:1214:11231:69256
SCA8	WGSrpt_12	58	150	44	ok	chr13	70713443	70713595	99	ST-E00110:326:HCJHTALXX:1:1224:14428:17096
SCA8	WGSrpt_12	50	150	18	ok	chr13	70713474	70713624	147	ST-E00110:326:HCJHTALXX:2:1207:7446:29261
SCA8	WGSrpt_12	61	150	44	ok	chr13	70713429	70713579	147	ST-E00110:326:HCJHTALXX:1:1118:5923:41638
SCA8	WGSrpt_12	42	150	21	ok	chr13	70713525	70713674	163	ST-E00110:326:HCJHTALXX:2:2201:12175:50850
SCA8	WGSrpt_12	35	150	44	ok	chr13	70713532	70713681	99	ST-E00110:326:HCJHTALXX:1:2103:11109:23056
SCA8	WGSrpt_12	56	150	44	ok	chr13	70713406	70713555	147	ST-E00110:326:HCJHTALXX:1:1124:20090:62663
SCA8	WGSrpt_12	66	150	44	ok	chr13	70713416	70713568	147	ST-E00110:326:HCJHTALXX:1:1110:10866:65072
SCA8	WGSrpt_12	40	150	14	ok	chr13	70713529	70713681	99	ST-E00110:326:HCJHTALXX:1:2103:11119:23073
SCA8	WGSrpt_12	52	150	44	ok	chr13	70713460	70713615	99	ST-E00110:326:HCJHTALXX:1:1122:23571:37401
SCA8	WGSrpt_12	62	149	44	ok	chr13	70713417	70713568	163	ST-E00110:326:HCJHTALXX:2:2123:10693:46068
SCA8	WGSrpt_12	47	149	44	ok	chr13	70713412	70713540	83	ST-E00110:326:HCJHTALXX:1:1118:32674:69977
SCA8	WGSrpt_12	40	148	44	ok	chr13	70713444	70713612	83	ST-E00110:326:HCJHTALXX:2:1116:17239:16938
SCA8	WGSrpt_12	52	150	44	ok	chr13	70713457	70713609	147	ST-E00110:326:HCJHTALXX:2:1121:8917:29349
SCA8	WGSrpt_12	47	149	44	ok	chr13	70713410	70713540	147	ST-E00110:326:HCJHTALXX:2:2119:27478:19135
SCA8	WGSrpt_12	49	150	44	ok	chr13	70713390	70713539	163	ST-E00110:326:HCJHTALXX:1:2214:32349:48740
SCA8	WGSrpt_12	32	150	44	ok	chr13	70713367	70713514	99	ST-E00110:326:HCJHTALXX:2:1207:16173:5177
SCA8	WGSrpt_12	33	150	18	ok	chr13	70713534	70713664	147	ST-E00110:326:HCJHTALXX:2:1221:8085:23970
SCA8	WGSrpt_12	52	150	44	ok	chr13	70713464	70713616	83	ST-E00110:326:HCJHTALXX:2:2120:11992:34922
SCA8	WGSrpt_12	34	150	44	ok	chr13	70713465	70713635	163	ST-E00110:326:HCJHTALXX:1:2208:25692:62909
SCA8	WGSrpt_12	48	150	40	ok	chr13	70713466	70713618	163	ST-E00110:326:HCJHTALXX:1:1207:28899:52502
SCA8	WGSrpt_12	52	150	44	ok	chr13	70713472	70713623	163	ST-E00110:326:HCJHTALXX:1:2114:25144:12982
SCA8	WGSrpt_12	55	150	44	ok	chr13	70713423	70713578	147	ST-E00110:326:HCJHTALXX:1:1117:29528:13439
SCA8	WGSrpt_12	55	150	44	ok	chr13	70713454	70713605	163	ST-E00110:326:HCJHTALXX:1:1109:24302:17360
SCA8	WGSrpt_12	39	150	44	ok	chr13	70713374	70713523	163	ST-E00110:326:HCJHTALXX:2:2117:26768:47861
SCA8	WGSrpt_12	54	150	18	ok	chr13	70713493	70713642	99	ST-E00110:326:HCJHTALXX:2:1220:5781:57460
SCA8	WGSrpt_12	62	149	44	ok	chr13	70713419	70713570	147	ST-E00110:326:HCJHTALXX:2:2111:27174:7357
SCA8	WGSrpt_12	58	149	44	ok	chr13	70713434	70713585	83	ST-E00110:326:HCJHTALXX:2:2205:31050:34781
SCA8	WGSrpt_12	47	149	44	ok	chr13	70713400	70713540	99	ST-E00110:326:HCJHTALXX:1:2118:6786:50551
SCA8	WGSrpt_12	52	149	44	ok	chr13	70713467	70713618	83	ST-E00110:326:HCJHTALXX:1:2206:5446:58110
SCA8	WGSrpt_12	25	150	44	ok	chr13	70713542	70713691	147	ST-E00110:326:HCJHTALXX:2:1205:18802:35537
SCA8	WGSrpt_12	40	150	44	ok	chr13	70713440	70713610	163	ST-E00110:326:HCJHTALXX:1:2203:6461:71471
SCA8	WGSrpt_12	28	149	44	ok	chr13	70713539	70713687	83	ST-E00110:326:HCJHTALXX:2:1112:16346:65037
SCA8	WGSrpt_12	53	150	44	ok	chr13	70713397	70713546	163	ST-E00110:326:HCJHTALXX:2:1112:16346:65037
SCA8	WGSrpt_12	61	150	44	ok	chr13	70713434	70713586	147	ST-E00110:326:HCJHTALXX:2:2223:15869:1625
SCA8	WGSrpt_12	43	150	44	ok	chr13	70713384	70713533	99	ST-E00110:326:HCJHTALXX:1:1206:17817:7532
SCA8	WGSrpt_12	45	150	44	ok	chr13	70713386	70713535	83	ST-E00110:326:HCJHTALXX:1:1108:26930:70082
SCA8	WGSrpt_12	17	149	44	ok	chr13	70713550	70713698	163	ST-E00110:326:HCJHTALXX:1:1111:4361:68465
SCA8	WGSrpt_12	25	150	42	ok	chr13	70713525	70713673	147	ST-E00110:326:HCJHTALXX:2:1105:2382:46507
SCA8	WGSrpt_12	40	150	44	ok	chr13	70713431	70713601	83	ST-E00110:326:HCJHTALXX:1:1122:25662:44292
SCA8	WGSrpt_12	28	149	44	ok	chr13	70713539	70713687	83	ST-E00110:326:HCJHTALXX:1:1108:27245:8534
SCA8	WGSrpt_12	37	148	44	ok	chr13	70713449	70713617	83	ST-E00110:326:HCJHTALXX:1:2209:4533:29138
SCA8	WGSrpt_12	46	148	17	ok	chr13	70713491	70713638	147	ST-E00110:326:HCJHTALXX:1:1121:28767:35115
SCA8	WGSrpt_12	34	150	44	ok	chr13	70713457	70713627	83	ST-E00110:326:HCJHTALXX:1:1201:16275:18889
SCA8	WGSrpt_12	47	149	44	ok	chr13	70713410	70713540	83	ST-E00110:326:HCJHTALXX:2:1104:29427:16955
SCA8	WGSrpt_12	41	147	44	ok	chr13	70713385	70713531	83	ST-E00110:326:HCJHTALXX:2:1111:20628:6530
SCA8	WGSrpt_12	49	150	44	ok	chr13	70713390	70713539	163	ST-E00110:326:HCJHTALXX:2:1223:21105:66320
SCA8	WGSrpt_12	42	150	42	ok	chr13	70713433	70713602	83	ST-E00110:326:HCJHTALXX:2:2206:19106:72244
SCA8	WGSrpt_12	40	149	44	ok	chr13	70713442	70713611	99	ST-E00110:326:HCJHTALXX:2:2201:28818:61538
SCA8	WGSrpt_12	19	150	44	ok	chr13	70713548	70713697	147	ST-E00110:326:HCJHTALXX:2:1102:4787:37700
SCA8	WGSrpt_12	39	147	44	ok	chr13	70713385	70713529	147	ST-E00110:326:HCJHTALXX:1:1221:17736:19452
SCA8	WGSrpt_12	34	150	21	ok	chr13	70713533	70713682	147	ST-E00110:326:HCJHTALXX:1:1224:13859:52643
SCA8	WGSrpt_12	34	150	44	ok	chr13	70713455	70713625	163	ST-E00110:326:HCJHTALXX:2:1108:12784:2962
SCA8	WGSrpt_12	58	150	44	ok	chr13	70713426	70713578	163	ST-E00110:326:HCJHTALXX:2:1214:15179:51588
SCA8	WGSrpt_12	59	150	44	ok	chr13	70713406	70713555	147	ST-E00110:326:HCJHTALXX:2:1114:10287:59815
SCA8	WGSrpt_12	47	148	44	ok	chr13	70713414	70713540	147	ST-E00110:326:HCJHTALXX:1:1117:24657:18643
SCA8	WGSrpt_12	58	149	44	ok	chr13	70713428	70713579	163	ST-E00110:326:HCJHTALXX:1:2103:19999:16199
SCA8	WGSrpt_12	34	148	44	ok	chr13	70713463	70713631	83	ST-E00110:326:HCJHTALXX:2:1123:6989:28576
SCA8	WGSrpt_12	44	150	44	ok	chr13	70713385	70713534	99	ST-E00110:326:HCJHTALXX:2:1114:22150:64052
SCA8	WGSrpt_12	34	150	42	ok	chr13	70713369	70713518	99	ST-E00110:326:HCJHTALXX:1:1224:13778:2891
SCA8	WGSrpt_21	58	149	44	ok	chr13	70713434	70713579	99	ST-E00152:258:H7F3MALXX:8:1112:16823:6372
SCA8	WGSrpt_21	40	150	27	ok	chr13	70713484	70713639	163	ST-E00152:258:H7F3MALXX:8:1119:27346:19680
SCA8	WGSrpt_21	11	150	44	ok	chr13	70713559	70713708	99	ST-E00152:258:H7F3MALXX:8:2111:19187:58462
SCA8	WGSrpt_21	49	149	44	ok	chr13	70713443	70713597	99	ST-E00152:258:H7F3MALXX:8:2117:10419:20172
SCA8	WGSrpt_21	43	149	21	ok	chr13	70713471	70713624	99	ST-E00152:258:H7F3MALXX:8:2122:14763:5651
SCA8	WGSrpt_21	19	148	44	ok	chr13	70713548	70713695	147	ST-E00152:258:H7F3MALXX:8:2219:13869:11242
SCA8	WGSrpt_21	45	150	44	ok	chr13	70713396	70713544	147	ST-E00152:258:H7F3MALXX:8:2119:15524:51025
SCA8	WGSrpt_21	8	150	28	mis	chr5	166297844	166297890	161	ST-E00152:258:H7F3MALXX:8:1219:8420:15795
SCA8	WGSrpt_21	49	150	44	ok	chr13	70713428	70713583	163	ST-E00152:258:H7F3MALXX:8:2114:4401:36082
SCA8	WGSrpt_21	43	149	44	ok	chr13	70713524	70713672	83	ST-E00152:258:H7F3MALXX:8:1216:19309:19223
SCA8	WGSrpt_21	10	148	44	ok	chr13	70713557	70713704	83	ST-E00152:258:H7F3MALXX:8:1109:15351:63384
SCA8	WGSrpt_21	51	149	44	ok	chr13	70713509	70713657	83	ST-E00152:258:H7F3MALXX:8:1221:15493:49320
SCA8	WGSrpt_21	52	150	44	ok	chr13	70713465	70713611	163	ST-E00152:258:H7F3MALXX:8:2108:19786:59042
SCA8	WGSrpt_21	50	150	28	ok	chr13	70713494	70713649	147	ST-E00152:258:H7F3MALXX:8:1223:31446:9730
SCA8	WGSrpt_21	40	150	44	ok	chr13	70713527	70713676	99	ST-E00152:258:H7F3MALXX:8:1115:7283:13615
SCA8	WGSrpt_21	25	148	44	ok	chr13	70713542	70713689	83	ST-E00152:258:H7F3MALXX:8:1205:22069:69502
SCA8	WGSrpt_21	26	150	44	ok	chr13	70713541	70713690	163	ST-E00152:258:H7F3MALXX:8:2101:5132:32461
SCA8	WGSrpt_21	52	149	44	ok	chr13	70713459	70713604	163	ST-E00152:258:H7F3MALXX:8:1122:31395:69977
SCA8	WGSrpt_21	22	148	44	ok	chr13	70713545	70713692	83	ST-E00152:258:H7F3MALXX:8:1202:28838:71735
SCA8	WGSrpt_21	51	150	44	ok	chr13	70713506	70713655	83	ST-E00152:258:H7F3MALXX:8:1109:31345:39932
SCA8	WGSrpt_21	51	149	18	ok	chr13	70713505	70713653	99	ST-E00152:258:H7F3MALXX:8:2107:26940:41690
SCA8	WGSrpt_21	51	148	44	ok	chr13	70713515	70713662	83	ST-E00152:258:H7F3MALXX:8:1121:26859:45241
SCA8	WGSrpt_21	49	150	44	ok	chr13	70713399	70713548	83	ST-E00152:258:H7F3MALXX:8:1122:31010:65265
SCA8	WGSrpt_21	51	150	18	ok	chr13	70713500	70713649	163	ST-E00152:258:H7F3MALXX:8:1108:24302:69291
SCA8	WGSrpt_21	46	149	44	ok	chr13	70713396	70713544	147	ST-E00152:258:H7F3MALXX:8:2101:31477:65300
SCA8	WGSrpt_21	52	150	44	ok	chr13	70713465	70713611	83	ST-E00152:258:H7F3MALXX:8:1211:23104:25763
SCA8	WGSrpt_21	43	148	44	ok	chr13	70713463	70713616	147	ST-E00152:258:H7F3MALXX:8:1206:25063:15900
SCA8	WGSrpt_21	37	150	27	ok	chr13	70713484	70713635	147	ST-E00152:258:H7F3MALXX:8:1222:2737:29437
SCA8	WGSrpt_21	47	150	44	ok	chr13	70713382	70713531	163	ST-E00152:258:H7F3MALXX:8:1120:14732:32777
SCA8	WGSrpt_21	53	149	44	ok	chr13	70713420	70713574	99	ST-E00152:258:H7F3MALXX:8:2112:17310:31828
SCA8	WGSrpt_21	42	149	21	ok	chr13	70713525	70713669	163	ST-E00152:258:H7F3MALXX:8:1220:26890:35625
SCA8	WGSrpt_21	32	150	44	ok	chr13	70713373	70713522	99	ST-E00152:258:H7F3MALXX:8:1123:12378:32144
SCA8	WGSrpt_21	42	148	18	ok	chr13	70713525	70713665	83	ST-E00152:258:H7F3MALXX:8:2218:24373:32461
SCA8	WGSrpt_21	19	150	44	mis	chr12	48381759	48381908	177	ST-E00152:258:H7F3MALXX:8:2218:24363:32408
SCA8	WGSrpt_21	60	148	42	ok	chr13	70713453	70713595	147	ST-E00152:258:H7F3MALXX:8:2220:3498:18344
SCA8	WGSrpt_21	69	148	44	ok	chr13	70713449	70713593	147	ST-E00152:258:H7F3MALXX:8:1121:26839:20313
SCA8	WGSrpt_21	28	149	44	ok	chr13	70713539	70713687	147	ST-E00152:258:H7F3MALXX:8:1116:10764:54102
SCA8	WGSrpt_21	8	149	44	ok	chr13	70713560	70713708	99	ST-E00152:258:H7F3MALXX:8:2201:7892:57143
SCA8	WGSrpt_21	39	150	44	ok	chr13	70713386	70713535	83	ST-E00152:258:H7F3MALXX:8:1112:22262:51693
SCA8	WGSrpt_21	58	150	44	ok	chr13	70713433	70713579	99	ST-E00152:258:H7F3MALXX:8:1220:22556:72666
SCA8	WGSrpt_21	58	150	44	ok	chr13	70713425	70713571	83	ST-E00152:258:H7F3MALXX:8:1102:21724:68131
SCA8	WGSrpt_21	42	148	28	ok	chr13	70713509	70713662	83	ST-E00152:258:H7F3MALXX:8:2115:3234:72104
SCA8	WGSrpt_21	43	149	28	ok	chr13	70713503	70713657	99	ST-E00152:258:H7F3MALXX:8:2114:14702:51957
SCA8	WGSrpt_21	28	149	44	ok	chr13	70713369	70713517	99	ST-E00152:258:H7F3MALXX:8:2119:3417:47316
SCA8	WGSrpt_21	43	150	44	ok	chr13	70713429	70713584	163	ST-E00152:258:H7F3MALXX:8:1109:31101:52977
SCA8	WGSrpt_21	43	150	44	ok	chr13	70713457	70713612	83	ST-E00152:258:H7F3MALXX:8:1209:25164:39001
SCA8	WGSrpt_21	42	150	28	ok	chr13	70713503	70713658	147	ST-E00152:258:H7F3MALXX:8:1212:14610:11927
SCA8	WGSrpt_21	52	150	18	ok	chr13	70713477	70713623	163	ST-E00152:258:H7F3MALXX:8:2111:23064:49250
SCA8	WGSrpt_21	53	149	44	ok	chr13	70713418	70713555	147	ST-E00152:258:H7F3MALXX:8:2120:15108:35115
SCA8	WGSrpt_21	57	150	44	ok	chr13	70713405	70713553	83	ST-E00152:258:H7F3MALXX:8:1212:32745:32303
SCA8	WGSrpt_21	48	150	21	ok	chr13	70713519	70713667	163	ST-E00152:258:H7F3MALXX:8:1112:3823:47738
SCA8	WGSrpt_21	51	149	44	ok	chr13	70713513	70713661	99	ST-E00152:258:H7F3MALXX:8:1123:12652:47527
SCA8	WGSrpt_21	42	148	21	ok	chr13	70713522	70713668	147	ST-E00152:258:H7F3MALXX:8:2113:4016:23636
SCA8	WGSrpt_21	49	150	44	ok	chr13	70713453	70713608	147	ST-E00152:258:H7F3MALXX:8:1207:7679:59095
SCA8	WGSrpt_16	35	150	28	ok	chr13	70713494	70713664	147	ST-E00118:309:HFVNHALXX:3:2123:4493:33217
SCA8	WGSrpt_16	42	148	17	ok	chr13	70713503	70713650	83	ST-E00118:309:HFVNHALXX:3:2208:6319:11804
SCA8	WGSrpt_16	37	150	44	ok	chr13	70713449	70713619	99	ST-E00152:258:H7F3MALXX:5:2211:31862:45154
SCA8	WGSrpt_16	39	150	44	ok	chr13	70713386	70713535	99	ST-E00152:258:H7F3MALXX:5:2124:24068:61679
SCA8	WGSrpt_16	43	150	44	ok	chr13	70713455	70713613	99	ST-E00152:258:H7F3MALXX:5:1114:15179:44661
SCA8	WGSrpt_16	47	149	54	ok	chr13	70713400	70713561	99	ST-E00152:258:H7F3MALXX:5:2119:8734:45241
SCA8	WGSrpt_16	8	150	44	ok	chr13	70713561	70713710	99	ST-E00152:258:H7F3MALXX:5:2122:20943:63366
SCA8	WGSrpt_16	47	150	54	ok	chr13	70713411	70713561	83	ST-E00118:309:HFVNHALXX:3:1208:16873:21895
SCA8	WGSrpt_16	42	149	18	ok	chr13	70713506	70713654	83	ST-E00152:258:H7F3MALXX:5:2107:1854:20629
SCA8	WGSrpt_16	46	150	44	ok	chr13	70713392	70713541	83	ST-E00152:258:H7F3MALXX:5:1219:21105:25780
SCA8	WGSrpt_16	8	150	44	ok	chr13	70713562	70713711	147	ST-E00152:258:H7F3MALXX:5:2103:13646:24673
SCA8	WGSrpt_16	40	150	42	ok	chr13	70713427	70713597	83	ST-E00152:258:H7F3MALXX:5:2114:29904:66443
SCA8	WGSrpt_16	39	149	44	ok	chr13	70713473	70713642	99	ST-E00152:258:H7F3MALXX:5:2210:11982:11945
SCA8	WGSrpt_16	25	150	44	ok	chr13	70713542	70713691	99	ST-E00118:309:HFVNHALXX:3:2106:25672:27644
SCA8	WGSrpt_16	46	149	44	ok	chr13	70713431	70713585	83	ST-E00152:258:H7F3MALXX:5:1122:16437:53803
SCA8	WGSrpt_16	46	150	40	ok	chr13	70713449	70713604	99	ST-E00118:309:HFVNHALXX:3:1121:9902:9044
SCA8	WGSrpt_16	56	150	44	ok	chr13	70713410	70713555	147	ST-E00152:258:H7F3MALXX:5:1117:14925:17219
SCA8	WGSrpt_16	38	150	54	ok	chr13	70713373	70713543	147	ST-E00152:258:H7F3MALXX:5:1212:16366:36205
SCA8	WGSrpt_16	40	150	44	ok	chr13	70713436	70713603	147	ST-E00152:258:H7F3MALXX:5:1205:22424:17166
SCA8	WGSrpt_16	34	149	54	ok	chr13	70713370	70713539	83	ST-E00152:258:H7F3MALXX:5:2111:7354:33639
SCA8	WGSrpt_16	34	150	24	ok	chr13	70713484	70713635	83	ST-E00118:309:HFVNHALXX:3:1123:27336:24479
SCA8	WGSrpt_16	8	150	44	ok	chr13	70713561	70713710	83	ST-E00152:258:H7F3MALXX:5:1201:27712:11980
SCA8	WGSrpt_16	49	150	44	ok	chr13	70713423	70713578	99	ST-E00118:309:HFVNHALXX:3:2116:26047:57829
SCA8	WGSrpt_16	46	150	44	ok	chr13	70713390	70713539	163	ST-E00152:258:H7F3MALXX:5:2119:10470:54049
SCA8	WGSrpt_16	49	150	44	ok	chr13	70713428	70713583	99	ST-E00152:258:H7F3MALXX:5:1223:2341:24392
SCA8	WGSrpt_16	47	149	54	ok	chr13	70713405	70713561	99	ST-E00152:258:H7F3MALXX:5:1209:9699:11119
SCA8	WGSrpt_16	33	148	27	ok	chr13	70713484	70713651	83	ST-E00152:258:H7F3MALXX:5:1219:17401:28224
SCA8	WGSrpt_16	57	149	44	ok	chr13	70713409	70713555	147	ST-E00118:309:HFVNHALXX:3:1216:11058:33621
SCA8	WGSrpt_16	42	147	21	ok	chr13	70713525	70713669	163	ST-E00118:309:HFVNHALXX:3:1203:10622:55157
SCA8	WGSrpt_16	37	150	44	ok	chr13	70713452	70713621	147	ST-E00118:309:HFVNHALXX:3:2208:22607:1415
SCA8	WGSrpt_16	32	149	44	ok	chr13	70713538	70713686	99	ST-E00152:258:H7F3MALXX:5:2224:18659:2522
SCA8	WGSrpt_16	11	150	44	ok	chr13	70713559	70713708	163	ST-E00152:258:H7F3MALXX:5:2211:9516:16252
SCA8	WGSrpt_16	53	150	44	ok	chr13	70713401	70713550	163	ST-E00118:309:HFVNHALXX:3:1108:11596:65845
SCA8	WGSrpt_16	13	150	44	mis	chr7	29867115	29867264	113	ST-E00118:309:HFVNHALXX:3:1119:20770:64615
SCA8	WGSrpt_16	43	150	21	ok	chr13	70713466	70713621	163	ST-E00118:309:HFVNHALXX:3:2212:22069:29877
SCA8	WGSrpt_16	56	150	44	ok	chr13	70713412	70713555	99	ST-E00152:258:H7F3MALXX:5:1202:25804:25763
SCA8	WGSrpt_16	16	148	44	ok	chr13	70713551	70713698	83	ST-E00118:309:HFVNHALXX:3:2201:16427:39405
SCA8	WGSrpt_16	40	150	44	ok	chr13	70713443	70713613	99	ST-E00118:309:HFVNHALXX:3:1210:20720:57776
SCA8	WGSrpt_16	31	149	21	ok	chr13	70713536	70713684	99	ST-E00118:309:HFVNHALXX:3:1112:15635:28294
SCA8	WGSrpt_16	33	149	18	ok	chr13	70713534	70713668	99	ST-E00118:309:HFVNHALXX:3:1112:10916:31265
SCA8	WGSrpt_16	49	150	44	ok	chr13	70713399	70713548	83	ST-E00118:309:HFVNHALXX:3:2206:2777:70152
SCA8	WGSrpt_16	56	150	44	ok	chr13	70713412	70713555	83	ST-E00152:258:H7F3MALXX:5:1203:32765:18063
SCA8	WGSrpt_16	56	150	44	ok	chr13	70713410	70713555	163	ST-E00152:258:H7F3MALXX:5:1206:23774:41972
SCA8	WGSrpt_16	39	149	44	ok	chr13	70713473	70713642	99	ST-E00152:258:H7F3MALXX:5:2201:7314:49355
SCA8	WGSrpt_16	49	149	44	ok	chr13	70713423	70713577	83	ST-E00118:309:HFVNHALXX:3:2101:13078:36733
SCA8	WGSrpt_16	25	148	44	ok	chr13	70713542	70713689	147	ST-E00152:258:H7F3MALXX:5:2120:18933:23354
SCA8	WGSrpt_16	36	148	21	ok	chr13	70713530	70713677	147	ST-E00118:309:HFVNHALXX:3:2105:2372:57073
SCA8	WGSrpt_16	47	150	54	ok	chr13	70713411	70713561	163	ST-E00152:258:H7F3MALXX:5:2206:14651:32496
SCA8	WGSrpt_16	53	150	44	ok	chr13	70713407	70713552	147	ST-E00118:309:HFVNHALXX:3:2209:18436:58216
SCA8	WGSrpt_16	43	150	44	ok	chr13	70713455	70713610	99	ST-E00152:258:H7F3MALXX:5:1207:5325:5511
SCA8	WGSrpt_16	49	150	44	ok	chr13	70713423	70713578	83	ST-E00152:258:H7F3MALXX:5:1222:20994:28119
SCA8	WGSrpt_16	43	150	44	ok	chr13	70713460	70713615	83	ST-E00152:258:H7F3MALXX:5:2211:14174:46929
SCA8	WGSrpt_16	45	150	54	ok	chr13	70713383	70713553	99	ST-E00152:258:H7F3MALXX:5:2104:27752:32338
SCA8	WGSrpt_16	47	149	54	ok	chr13	70713409	70713561	147	ST-E00118:309:HFVNHALXX:3:2123:9719:11365
SCA8	WGSrpt_16	52	149	44	ok	chr13	70713443	70713597	163	ST-E00118:309:HFVNHALXX:3:2116:4168:67744
SCA8	WGSrpt_16	49	149	44	ok	chr13	70713425	70713579	163	ST-E00152:258:H7F3MALXX:5:2202:28676:13404
SCA8	WGSrpt_16	31	150	44	ok	chr13	70713459	70713629	163	ST-E00152:258:H7F3MALXX:5:2208:21004:51518
SCA8	WGSrpt_16	40	149	44	ok	chr13	70713423	70713592	147	ST-E00152:258:H7F3MALXX:5:2111:1864:8130
SCA8	WGSrpt_16	56	150	44	ok	chr13	70713410	70713555	147	ST-E00152:258:H7F3MALXX:5:2108:16782:43642
SCA8	WGSrpt_16	55	150	44	ok	chr13	70713405	70713554	147	ST-E00118:309:HFVNHALXX:3:2106:11627:17834
